Title,Published_date,Views,Likes,Comments,Year,Like_Rate,Comment_Rate,Engagement_Rate,Rolling_Like_Rate,Rolling_Comment_Rate,Rolling_Engagement_Rate,Month
Bitcoin - The money supply,2013-05-02,105311,298,87,2013,0.0028297138950347067,0.00082612452640275,0.0036558384214374568,0.007579508817560712,0.0010938123295336508,0.008673321147094366,May
Bitcoin - Transaction block chains,2013-05-02,243950,673,92,2013,0.0027587620414019267,0.00037712646034023363,0.0031358885017421603,0.007586189719566971,0.0011014395690692156,0.008687629288636188,May
Bitcoin - Proof of work,2013-05-02,269705,1531,124,2013,0.005676572551491444,0.0004597615913683469,0.006136334142859791,0.007626835292630541,0.0010800013665926934,0.008706836659223234,May
Bitcoin - Digital Signatures,2013-05-02,164815,636,43,2013,0.003858872068683069,0.0002608985832600188,0.004119770651943088,0.007417789494244626,0.0010546467389077679,0.008472436233152393,May
Bitcoin - Cryptographic hash function,2013-05-02,283617,1359,54,2013,0.00479167327769492,0.00019039761368324184,0.004982070891378161,0.007020680308797985,0.0009879091748507553,0.00800858948364874,May
"Bitcoin: Overview | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",2013-05-02,412591,1424,287,2013,0.0034513598212273172,0.0006956041212726404,0.0041469639424999575,0.006689461132575862,0.00083259017745463,0.007522051310030493,May
Bitcoin - Transaction records,2013-05-02,120458,258,31,2013,0.0021418253665177905,0.00025735110993043217,0.0023991764764482227,0.006618516344030513,0.0008147819506904,0.007433298294720913,May
"Bitcoin: What is it? | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",2013-05-03,482484,977,220,2013,0.0020249376145115693,0.0004559736695931886,0.002480911284104758,0.006565436040252514,0.0008117220847648273,0.007377158125017341,May
Sal Khan @ MIT,2013-05-08,42995,599,106,2013,0.013931852540993139,0.002465402953831841,0.01639725549482498,0.006961197627826934,0.0008839552995845335,0.007845152927411468,May
Bitcoin - The security of transaction block chains,2013-05-10,91593,409,70,2013,0.004465406745056937,0.0007642505431637789,0.005229657288220716,0.007036299213763793,0.0008802963698124464,0.00791659558357624,May
Standard and Itemized Tax Deductions,2013-05-14,37404,274,14,2013,0.007325419741204149,0.00037429151962356966,0.007699711260827719,0.006887889817304999,0.0008786238286920344,0.007766513645997035,May
Marriage Penalty,2013-05-15,10536,127,41,2013,0.012053910402429764,0.003891419893697798,0.015945330296127564,0.007129394173696442,0.0009976844276982316,0.008127078601394673,May
Night of the Long Knives | The 20th century | World history | Khan Academy,2013-05-15,204108,1404,134,2013,0.006878711270503851,0.0006565151782389715,0.007535226448742822,0.007069890676832503,0.00093960474619887,0.008009495423031374,May
Nazi aggression and appeasement | The 20th century | World history | Khan Academy,2013-05-27,333280,1873,115,2013,0.005619899183869419,0.0003450552088334133,0.005964954392702833,0.0070016973269825715,0.0009268880298139971,0.00792858535679657,May
Fascism and Mussolini | The 20th century | World history | Khan Academy,2013-05-28,602248,6293,734,2013,0.010449183724977086,0.0012187670195666902,0.011667950744543775,0.0072006957429443,0.0009579041736982928,0.008158599916642592,May
Mussolini becomes absolute dictator (Il Duce) | The 20th century | World history | Khan Academy,2013-05-29,75750,404,22,2013,0.005333333333333333,0.00029042904290429045,0.0056237623762376236,0.007214812997903012,0.000944956837996968,0.00815976983589998,May
"Mussolini aligns with Hitler | The 20th century | World history | Khan Academy",2013-05-29,92746,589,48,2013,0.006350678196364264,0.0005175425355271387,0.006868220731891402,0.007163421545548568,0.0009328839711509601,0.008096305516699528,May
A Conversation with Davis Guggenheim,2013-05-29,31029,209,34,2013,0.00673563440652293,0.0010957491379032518,0.007831383544426182,0.006776686044024314,0.0009138401561954607,0.007690526200219775,May
Mussolini becomes Prime Minister | The 20th century | World history | Khan Academy,2013-05-29,89948,479,40,2013,0.0053252990616800815,0.0004447013830213012,0.005770000444701383,0.006361692184772814,0.0008088313007583238,0.0071705234855311386,May
Recognizing functions (example 3) | Functions and their graphs | Algebra II | Khan Academy,2013-06-03,142451,88,9,2013,0.0006177562811071878,6.317961965868965e-05,0.0006809359007658774,0.006237373276193809,0.0007983084309276379,0.007035681707121447,Jun
Recognizing features of functions (example 1) | Algebra II | Khan Academy,2013-06-03,143496,62,8,2013,0.00043206779283046215,5.5750682945866085e-05,0.00048781847577632827,0.006212980176962421,0.0007954301443581564,0.007008410321320577,Jun
Does a vertical line represent a function? | Functions and their graphs | Algebra II | Khan Academy,2013-06-03,209613,149,8,2013,0.0007108337746227572,3.816557179182589e-05,0.0007489993464145831,0.005858937260783735,0.0007757397711890509,0.006634677031972786,Jun
Recognize functions from verbal descriptions (example 2) | Algebra II | Khan Academy,2013-06-03,123689,73,9,2013,0.000590189911794905,7.276313981033075e-05,0.0006629530516052357,0.005535802032002596,0.000717463639113272,0.006253265671115867,Jun
Interpreting the y-intercept of a graph in context | Algebra II | Khan Academy,2013-06-03,78093,105,6,2013,0.0013445507279781798,7.68314701701817e-05,0.0014213821981483615,0.005159136767251193,0.0006718551312788676,0.005830991898530062,Jun
Recognizing functions (example 4) | Functions and their graphs | Algebra II | Khan Academy,2013-06-03,129866,166,12,2013,0.001278240648052608,9.240293841344155e-05,0.0013706435864660497,0.004973187281175217,0.000652012340289777,0.005625199621464996,Jun
Recognizing features of functions (example 3) | Algebra II | Khan Academy,2013-06-03,21798,20,2,2013,0.0009175153683824204,9.175153683824204e-05,0.0010092669052206625,0.004795227568093044,0.0006214346669970324,0.005416662235090077,Jun
Recognizing features of functions (example 2) | Algebra II | Khan Academy,2013-06-03,88981,143,13,2013,0.001607084658522606,0.0001460986053202369,0.001753183263842843,0.00445950265281752,0.0005776428200210889,0.005037145472838609,Jun
Interpreting features of functions (example 2) | Algebra II | Khan Academy,2013-06-03,25027,22,2,2013,0.0008790506253246494,7.991369321133177e-05,0.0009589643185359811,0.0043880899952830725,0.0005751151487099922,0.004963205143993065,Jun
Recognize functions from verbal descriptions (example 1) | Algebra II | Khan Academy,2013-06-03,231929,80,2,2013,0.0003449331476443222,8.623328691108055e-06,0.00035355647633543023,0.0041890932481408365,0.0005599166202320657,0.0047490098683729024,Jun
How to find the average rate of change from a graph (example) | Functions | Algebra I | Khan Academy,2013-06-04,255631,108,11,2013,0.00042248397103637666,4.3030774827779106e-05,0.00046551474586415575,0.004038258405026472,0.000545195781794731,0.004583454186821203,Jun
Comparing features of functions (example 2) | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,88527,60,7,2013,0.000677759327662747,7.907192156065381e-05,0.0007568312492234007,0.003966526586114074,0.0005202940282999945,0.004486820614414068,Jun
Average Rate of Change Example 2),2013-06-04,25990,20,1,2013,0.0007695267410542517,3.847633705271258e-05,0.0008080030781069642,0.003900218742769151,0.000509005690857077,0.004409224433626229,Jun
Evaluating functions given their formula | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,1287887,696,26,2013,0.0005404200834389974,2.01881065652499e-05,0.0005606081900042472,0.003729013660500736,0.0004943532413636406,0.0042233669018643775,Jun
How to find the average rate of change from a table | Functions | Algebra I | Khan Academy,2013-06-04,377766,370,15,2013,0.0009794423002599494,3.9707120280808755e-05,0.001019149420540758,0.0036330326682199655,0.0004869801925976669,0.004120012860817633,Jun
Function notation in context example | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,221397,139,6,2013,0.0006278314520973636,2.7100638220030083e-05,0.0006549320903173936,0.0034942379407000472,0.0004815369600822265,0.003975774900782274,Jun
Linear and nonlinear functions (example 2) | 8th grade | Khan Academy,2013-06-04,130193,116,10,2013,0.00089098492238446,7.68090450331431e-05,0.000967793967417603,0.0034088921107386185,0.00046091045754090987,0.0038698025682795283,Jun
Evaluating functions given their graph | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,732872,236,10,2013,0.0003220207621521903,1.3644947548821622e-05,0.0003356657097010119,0.0033482319572597655,0.0004527869187948562,0.0038010188760546214,Jun
Comparing features of functions (example 1) | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,89838,32,2,2013,0.00035619670963289474,2.226229435205592e-05,0.0003784590039849507,0.003292607260430476,0.0004383298729534851,0.003730937133383961,Jun
Linear and nonlinear functions (example 1) | 8th grade | Khan Academy,2013-06-04,313128,518,35,2013,0.0016542755678189112,0.00011177537620398048,0.0017660509440228917,0.0028833546946580016,0.0003598756203658898,0.0032432303150238917,Jun
Linear and nonlinear functions (example 3) | 8th grade | Khan Academy,2013-06-04,97860,72,4,2013,0.0007357449417535254,4.087471898630697e-05,0.0007766196607398324,0.002759032634547888,0.00033576309289330735,0.0030947957274411954,Jun
Comparing features of functions (example 3) | Functions and their graphs | Algebra II | Khan Academy,2013-06-04,45809,17,2,2013,0.000371106114518981,4.3659542884585996e-05,0.00041476565740356696,0.002527222180325049,0.0003247420270020079,0.002851964207327057,Jun
Systems of nonlinear equations 2 | Systems of equations and inequalities | Algebra II | Khan Academy,2013-06-05,59811,77,8,2013,0.0012873886074467908,0.00013375466051395227,0.001421143267960743,0.0021683381204922834,0.00019948651922921306,0.0023678246397214964,Jun
Systems of nonlinear equations 3 | Systems of equations and inequalities | Algebra II | Khan Academy,2013-06-05,61436,103,6,2013,0.0016765414415000977,9.766260824272413e-05,0.0017742040497428218,0.0019949324595254915,0.00018085810022933814,0.0021757905597548297,Jun
Systems of nonlinear equations 1 | Algebra II | Khan Academy,2013-06-05,28536,44,2,2013,0.0015419119708438463,7.008690776562938e-05,0.0016119988786094757,0.0018589995524246393,0.00017169249019374533,0.0020306920426183843,Jun
Comparing linear functions 1 | Algebra I | Khan Academy,2013-06-05,183497,153,17,2013,0.0008338010975656278,9.264456639618087e-05,0.0009264456639618086,0.0015384867981775906,0.00013415507508806172,0.0016726418732656524,Jun
Comparing linear functions word problems 2 | Algebra I | Khan Academy,2013-06-05,52690,41,3,2013,0.0007781362687416967,5.693680015183147e-05,0.0008350730688935282,0.0013866468960245363,0.00012637200032964641,0.0015130188963541824,Jun
Comparing linear functions 3 | Algebra I | Khan Academy,2013-06-05,80380,56,7,2013,0.0006966907190843494,8.708633988554367e-05,0.000783777058969893,0.0011981806467818723,0.00011202346047492659,0.0013102041072567989,Jun
Comparing linear functions word problems 1 | Algebra I | Khan Academy,2013-06-05,91225,94,3,2013,0.0010304192929569745,3.288572211564812e-05,0.0010633050150726227,0.001008006809663007,7.659467994867312e-05,0.00108460148961168,Jun
Comparing linear functions word problems 3 | Algebra I | Khan Academy,2013-06-05,48526,45,3,2013,0.0009273379219387545,6.18225281292503e-05,0.0009891604500680048,0.0008614081050049628,6.383205145227143e-05,0.0009252401564572341,Jun
Comparing linear functions 2 | Algebra I | Khan Academy,2013-06-05,97438,71,7,2013,0.0007286684866273938,7.184055501960221e-05,0.000800509041646996,0.000865105178522303,6.412074929763519e-05,0.0009292259278199382,Jun
Positive and negative intervals examples | Functions and their graphs | Algebra II | Khan Academy,2013-06-06,291825,295,13,2013,0.001010879808104172,4.454724578086182e-05,0.0010554270538850339,0.00088439891236476,6.374730139213504e-05,0.000948146213756895,Jun
Evaluating composite functions example | Functions and their graphs | Algebra II | Khan Academy,2013-06-06,497065,698,43,2013,0.0014042429058573828,8.650780079064106e-05,0.0014907507066480238,0.0009075125500725808,6.535870902542888e-05,0.0009728712590980096,Jun
How to evaluate an expression that contains function notation (example) | Algebra I | Khan Academy,2013-06-06,753685,131,9,2013,0.00017381266709566993,1.1941328273748316e-05,0.00018575399536941824,0.0008936333085826063,6.33313153075428e-05,0.0009569646238901491,Jun
Multi-step word problem with decimals and subtraction | Pre-Algebra | Khan Academy,2013-06-06,227592,132,20,2013,0.0005799852367394285,8.787655102112552e-05,0.000667861787760554,0.0008681477922079813,6.369948466924093e-05,0.0009318472768772222,Jun
Multi-step word problem with fractions and units of time | Pre-Algebra | Khan Academy,2013-06-06,147117,108,4,2013,0.0007341095862476804,2.7189243935099276e-05,0.0007612988301827797,0.0008500100901478171,6.152569485329618e-05,0.0009115357850011132,Jun
"Multi-step word problem with addition, subtraction, and multiplication | Pre-Algebra | Khan Academy",2013-06-06,250018,566,29,2013,0.0022638370037357312,0.0001159916486013007,0.0023798286523370317,0.0008948874779929274,6.233369857873147e-05,0.000957221176571659,Jun
What is a function? | Functions and their graphs | Algebra II | Khan Academy,2013-06-06,3418661,22183,1127,2013,0.006488797807094649,0.000329661232862808,0.006818459039957457,0.0010576112496119953,6.845245283015051e-05,0.001126063702442146,Jun
New Khan Academy history content,2013-06-11,8541,176,26,2013,0.020606486359911018,0.0030441400304414,0.023650626390352418,0.0017151924407648744,0.00016725999740448613,0.0018824524381693606,Jun
Writing a fraction as a repeating decimal,2013-06-11,12534,106,14,2013,0.00845699696824637,0.0011169618637306526,0.009573958831977022,0.001985594568118276,0.00020420461523913762,0.0021897991833574135,Jun
Recognizing rational and irrational numbers (examples) | Algebra I | Khan Academy,2013-06-11,998599,630,52,2013,0.0006308838682994876,5.2072954208846593e-05,0.0006829568225083342,0.00199254123136038,0.00020450602121850655,0.0021970472525788863,Jun
Percent word problem example 2 | Decimals | Pre-Algebra | Khan Academy,2013-06-11,693697,467,46,2013,0.0006732045835573745,6.631137225618678e-05,0.0007395159558135613,0.0019923894065568674,0.0002040806695750243,0.002196470076131892,Jun
Recognizing rational numbers,2013-06-11,3596,43,2,2013,0.011957730812013349,0.0005561735261401557,0.012513904338153505,0.0023653295422555037,0.0002213372425446057,0.0025866667848001095,Jun
"Percent word problem example 3 | Ratios, rates, and percentages | 6th grade | Khan Academy",2013-06-11,302763,255,19,2013,0.0008422429424995789,6.275535649996862e-05,0.0009049982989995475,0.0023753903042241903,0.000222756150875763,0.002598146455099953,Jun
TODAY Show: Tech companies changing face of education,2013-06-20,23845,520,50,2013,0.02180750681484588,0.0020968756552736424,0.02390438247011952,0.0030696591213770544,0.00029132843537552414,0.0033609875567525782,Jun
A Conversation with Thomas Friedman,2013-06-25,60876,280,61,2013,0.004599513765687627,0.0010020369275248046,0.005601550693212432,0.003202048531830063,0.0003238263116856833,0.0035258748435157464,Jun
Dogs cats and bears in a pet store analytic argument | Algebra I | Khan Academy,2013-06-26,43944,86,11,2013,0.0019570362279264517,0.00025031858729291826,0.0022073548152193702,0.0032375835753481294,0.00032960996309434247,0.003567193538442472,Jun
Dogs cats and bears in a pet store visual argument | Linear inequalities | Algebra I | Khan Academy,2013-06-26,75272,101,18,2013,0.0013418004038686364,0.0002391327452439154,0.0015809331491125518,0.003271576230072011,0.00033712622301751226,0.0036087024530895235,Jun
Reasoning through inequality expressions | Linear inequalities | Algebra I | Khan Academy,2013-06-26,63746,240,23,2013,0.003764942114014997,0.00036080695259310387,0.004125749066608101,0.0033852010768847477,0.00034841104495888055,0.0037336121218436284,Jun
Using expressions to understand relationships | Linear inequalities | Algebra I | Khan Academy,2013-07-01,41708,116,17,2013,0.002781241008919152,0.0004075956651002206,0.003188836674019373,0.003422766591588089,0.0003582717212554219,0.0037810383128435107,Jul
Borrowing once example 2 | Addition and subtraction | Arithmetic | Khan Academy,2013-07-02,138374,86,7,2013,0.0006215040397762585,5.058753812132337e-05,0.0006720915778975819,0.00341895856152218,0.00035859548189325573,0.003777554043415436,Jul
Borrowing once example 1 | Addition and subtraction | Arithmetic | Khan Academy,2013-07-02,163391,141,4,2013,0.0008629606281863751,2.448115257266312e-05,0.0008874417807590381,0.0034353537119777597,0.00035795620221619164,0.0037933099141939514,Jul
Regrouping (borrowing) twice example | Addition and subtraction | Arithmetic | Khan Academy,2013-07-02,227731,208,17,2013,0.0009133583043151789,7.464947679499058e-05,0.0009880077811101695,0.0034228860352067065,0.00035598602942555957,0.003778872064632266,Jul
Specifying planes in three dimensions | Introduction to Euclidean geometry | Geometry | Khan Academy,2013-07-11,507066,670,23,2013,0.0013213270067407399,4.535898679856271e-05,0.0013666859935393026,0.003411045554048061,0.00035424257537742084,0.003765288129425482,Jul
Ratio word problem: centimeters to kilometers | Pre-Algebra | Khan Academy,2013-07-12,526093,196,14,2013,0.00037255770367596605,2.6611264548283287e-05,0.00039916896822424935,0.0033720670784757986,0.000352793387270176,0.0037248604657459743,Jul
Coordinate plane: graphing points | Geometry | 5th grade | Khan Academy,2013-07-16,657815,372,47,2013,0.0005655085396350037,7.14486595775408e-05,0.0006369571992125445,0.0033631239932114445,0.000352086857042888,0.003715210850254332,Jul
Negative number word problem | Negative numbers and absolute value | Pre-Algebra | Khan Academy,2013-07-16,342853,217,14,2013,0.0006329243145021335,4.083382674207313e-05,0.0006737581412442066,0.003358283594736792,0.0003515500912625627,0.003709833685999355,Jul
Coordinate plane: word problem exercise | Negative numbers | 6th grade | Khan Academy,2013-07-16,390543,195,12,2013,0.0004993048140665688,3.0726450096404236e-05,0.0005300312641629731,0.003351704064569533,0.00034967142826959136,0.003701375492839124,Jul
How to plot inequalities on a number line | Pre-Algebra | Khan Academy,2013-07-16,709608,884,65,2013,0.0012457582214405701,9.159986922357132e-05,0.0013373580906641414,0.003358882028852319,0.0003516285665065222,0.003710510595358841,Jul
Coordinate plane: reflecting points | Negative numbers | 6th grade | Khan Academy,2013-07-16,520954,754,83,2013,0.0014473446791847264,0.0001593230880269659,0.0016066677672116924,0.003376215587427185,0.00035487858516977937,0.0037310941725969644,Jul
Coordinate plane: graphing points and naming quadrants | Negative numbers | 6th grade | Khan Academy,2013-07-16,919136,166,13,2013,0.00018060439369146678,1.4143717578247397e-05,0.00019474811126971416,0.003357946784329321,0.00035295535725506755,0.003710902141584388,Jul
Greater than and less than symbols | Applying mathematical reasoning | Pre-Algebra | Khan Academy,2013-07-16,704093,941,48,2013,0.0013364711763928913,6.817281239836215e-05,0.0014046439887912534,0.003368799829938945,0.00035374287614231754,0.0037225427060812626,Jul
Constructing and solving equations in the real world 1 exercise,2013-07-16,51110,76,5,2013,0.001486988847583643,9.782821365681862e-05,0.0015848170612404618,0.0033715580279964864,0.0003541202232378568,0.0037256782512343433,Jul
Dividing numbers: example with remainders | Multiplication and division | Arithmetic | Khan Academy,2013-07-17,387082,295,52,2013,0.0007621124206240538,0.00013433846058457898,0.0008964508812086328,0.0033911680197807664,0.0003582001276482178,0.003749368147428984,Jul
Dividing by two digits example 2 | Multiplication and division | Arithmetic | Khan Academy,2013-07-17,746067,593,58,2013,0.0007948347802543204,7.774100717495881e-05,0.0008725757874292791,0.0033983296712312627,0.00035786227618667897,0.0037561919474179417,Jul
Distance between a point and a line | Analytic geometry | Geometry | Khan Academy,2013-07-18,441400,1358,71,2013,0.0030765745355686453,0.00016085183507023109,0.003237426370638876,0.003476411836208628,0.00036231769589118335,0.0038387295320998116,Jul
Constructing and interpreting absolute value | Pre-Algebra | Khan Academy,2013-07-24,127717,75,11,2013,0.0005872358417438556,8.612792345576548e-05,0.0006733637651996211,0.003420525130808899,0.0003613222383863322,0.003781847369195231,Jul
Rational number word problem with fractions | Pre-Algebra | Khan Academy,2013-07-24,116409,225,13,2013,0.0019328402443110069,0.00011167521411574707,0.002044515458426754,0.0032686598787161113,0.00035405603776143016,0.003622715916477541,Jul
Rational number word problem with ratios | Pre-Algebra | Khan Academy,2013-07-24,72341,64,6,2013,0.0008846988568031959,8.294051782529962e-05,0.0009676393746284956,0.0026112669619458503,0.00025534938734089345,0.0028666163492867434,Jul
Rational number word problem with proportions | Pre-Algebra | Khan Academy,2013-07-24,63448,53,2,2013,0.0008353297188248644,3.152187618207036e-05,0.0008668515950069349,0.0023572113869651332,0.00021916805442260737,0.0025763794413877408,Jul
Prime factorization exercise | Factors and multiples | Pre-Algebra | Khan Academy,2013-07-24,521855,352,20,2013,0.0006745168677122956,3.83248220291077e-05,0.0007128416897414033,0.0023586658202788937,0.0002187097833499494,0.002577375603628843,Jul
Adding decimals word problem | Decimals | Pre-Algebra | Khan Academy,2013-07-25,219494,131,9,2013,0.0005968272481252335,4.100339872616108e-05,0.0006378306468513945,0.002356119909097822,0.0002178661842322819,0.0025739860933301035,Jul
LCM and GCF word problems | Factors and multiples | Pre-Algebra | Khan Academy,2013-07-25,741463,1156,105,2013,0.0015590798192222674,0.0001416119212961402,0.0017006917405184075,0.0020094982093381195,0.0002040474640708147,0.0022135456734089344,Jul
Adding decimals: example 1 | Decimals | Pre-Algebra | Khan Academy,2013-07-25,1165523,931,131,2013,0.0007987830355986111,0.00011239589437531477,0.0009111789299739259,0.002008049545774754,0.00020570214866665957,0.0022137516944414136,Jul
Least common multiple exercise 2 | Factors and multiples | Pre-Algebra | Khan Academy,2013-07-25,405764,234,15,2013,0.0005766898985617255,3.69673011898542e-05,0.0006136571997515797,0.001300355648565282,0.00013703853686386665,0.0014373941854291489,Jul
Least common multiple exercise | Factors and multiples | Pre-Algebra | Khan Academy,2013-07-25,1962394,4168,274,2013,0.002123936375671756,0.00013962537594387265,0.0022635617516156285,0.0012178364022314195,0.00010829148514450223,0.001326127887375922,Jul
Greatest common factor exercise | Factors and multiples | Pre-Algebra | Khan Academy,2013-07-25,700527,577,93,2013,0.000823665611746585,0.00013275719565412897,0.0009564228074007141,0.0011800573816920907,0.00010437277208987592,0.0012844301537819666,Jul
Adding decimals: example 2 | Decimals | Pre-Algebra | Khan Academy,2013-07-25,495504,181,11,2013,0.00036528463947818786,2.219961897381252e-05,0.00038748425845200037,0.001147506856212409,9.71416678808725e-05,0.0012446485240932817,Jul
Analyzing and identifying proportional relationships ex2,2013-07-27,37345,35,1,2013,0.0009372071227741331,2.6777346364975233e-05,0.0009639844691391083,0.0010532490231710471,8.600734767326819e-05,0.0011392563708443153,Jul
Analyzing and identifying proportional relationships ex1,2013-07-27,96439,60,1,2013,0.0006221549373178901,1.0369248955298168e-05,0.0006325241862731883,0.000981279487451005,7.276646713510413e-05,0.0010540459545861091,Jul
Identifying a proportional relationship from a table (example) | 7th grade | Khan Academy,2013-07-27,269389,197,29,2013,0.0007312844993670862,0.00010765101767332742,0.0008389355170404137,0.0009849388361040327,7.466858312017091e-05,0.0010596074192242035,Jul
Writing an equation for a proportional relationship (example) | 7th grade | Khan Academy,2013-07-27,207002,140,17,2013,0.0006763219679036918,8.212481038830543e-05,0.0007584467782919972,0.000978717547427943,7.659003838069234e-05,0.0010553075858086354,Jul
Comparing proportional relationships,2013-07-27,70067,113,15,2013,0.0016127420897141308,0.0002140808083691324,0.0018268228980832632,0.001002030340274575,8.123774943316373e-05,0.0010832680897077387,Jul
Slope and triangle similarity 1,2013-07-27,21262,25,4,2013,0.0011758066033298843,0.00018812905653278148,0.0013639356598626657,0.0009971796601608797,8.599675175763769e-05,0.0010831764119185175,Jul
Similar triangles to prove that the slope is constant for a line | Algebra I | Khan Academy,2013-07-27,164233,259,31,2013,0.0015770277593419105,0.0001887562182996109,0.0017657839776415215,0.0010373286620164112,9.140158354934861e-05,0.0011287302455657599,Jul
Slope and triangle similarity 2,2013-07-27,10763,23,2,2013,0.002136950664312924,0.000185821796896776,0.0023227724612097,0.001089710066172342,9.521402145998978e-05,0.0011849240876323317,Jul
Slope and triangle similarity 3,2013-07-27,10370,23,1,2013,0.002217936354869817,9.643201542912247e-05,0.0023143683702989393,0.0011425438008512646,9.706729441622477e-05,0.0012396110952674895,Jul
Slope and triangle similarity 4,2013-07-27,8690,38,2,2013,0.004372842347525892,0.00023014959723820482,0.004602991944764097,0.0012716617186332422,0.00010371473265428478,0.0013753764512875266,Jul
Implied volatility | Finance & Capital Markets | Khan Academy,2013-07-29,278201,1820,74,2013,0.006542032559192814,0.0002659947304287188,0.006808027289621533,0.0014482041965583167,0.00010952789469445636,0.0015577320912527732,Jul
Introduction to the Black-Scholes formula | Finance & Capital Markets | Khan Academy,2013-07-29,1005069,10317,218,2013,0.010264966882870728,0.00021690053120731014,0.010481867414078038,0.0017421249366811836,0.00011144714280046784,0.0018535720794816515,Jul
Constructing solutions to systems of equations | Systems of equations | 8th grade | Khan Academy,2013-07-31,32902,50,5,2013,0.0015196644580876542,0.00015196644580876543,0.0016716309038964196,0.0017867602721610566,0.00011604123374148509,0.0019028015059025416,Jul
Decimals: choosing a number to represent place value | Decimals | Pre-Algebra | Khan Academy,2013-08-01,449889,129,8,2013,0.0002867373952241553,1.7782164044908856e-05,0.00030451955926906417,0.0017517691461220986,0.00011436154546303665,0.0018661306915851354,Aug
Plotting basic fractions on the number line | Fractions | Pre-Algebra | Khan Academy,2013-08-02,1097912,1113,80,2013,0.0010137424493037693,7.286558485561685e-05,0.0010866080341593862,0.0017359942661794364,0.00011352945783632993,0.0018495237240157662,Aug
"Vertical, adjacent and linearly paired angles | Geometry | Khan Academy",2013-08-02,332169,362,18,2013,0.0010898066947848835,5.418928316609918e-05,0.0011439959779509829,0.001746917408651464,0.00011085781858904727,0.001857775227240511,Aug
Dividing completely to get decimal answer example 2 | Decimals | Pre-Algebra | Khan Academy,2013-08-02,140280,109,5,2013,0.0007770173937838608,3.5642999714856005e-05,0.0008126603934987169,0.0017463234957691151,0.00010945455167371051,0.0018557780474428257,Aug
Dividing completely to get decimal answer | Decimals | Pre-Algebra | Khan Academy,2013-08-02,730877,1328,114,2013,0.0018169951989185594,0.00015597699749752693,0.0019729721964160864,0.001704337517880779,0.0001092920570879537,0.0018136295749687328,Aug
Basic fractional exponents | Exponent expressions and equations | Algebra I | Khan Academy,2013-08-02,1082420,3764,162,2013,0.0034773932484617803,0.0001496646403429353,0.0036270578888047155,0.0018006760981047099,0.00011140994765085937,0.0019120860457555692,Aug
Negative fractional exponent examples | Algebra I | Khan Academy,2013-08-02,509681,912,34,2013,0.0017893545178258557,6.670839211192884e-05,0.0018560629099377845,0.0017958932405552047,0.00010991105358406543,0.00190580429413927,Aug
Evaluating fractional exponents: fractional base | Algebra I | Khan Academy,2013-08-02,185720,173,12,2013,0.0009315097996984708,6.46133965108766e-05,0.0009961231962093474,0.0017974536053183806,0.00010930014954025133,0.001906753754858632,Aug
Slope of a secant line example 3 | Taking derivatives | Differential Calculus | Khan Academy,2013-08-02,108086,45,5,2013,0.00041633514053623965,4.6259460059582185e-05,0.00046259460059582186,0.0017834871193754265,0.00010979140233616839,0.001893278521711595,Aug
"Negative exponents | Exponents, radicals, and scientific notation | Pre-Algebra | Khan Academy",2013-08-02,1596186,5096,446,2013,0.003192610385005256,0.00027941605802832503,0.003472026443033581,0.0018674235699518585,0.00011782777686947563,0.001985251346821334,Aug
Slope of a line secant to a curve | Taking derivatives | Differential Calculus | Khan Academy,2013-08-02,474999,653,19,2013,0.0013747397362941817,4.00000842107036e-05,0.0014147398205048853,0.001893353986224157,0.00011779433305229372,0.0020111483192764507,Aug
Perimeter of a shape | Measurement | Pre-Algebra | Khan Academy,2013-08-02,369399,217,29,2013,0.0005874406806732016,7.850589741715598e-05,0.0006659465780903575,0.0018609660149391878,0.00011569079892299423,0.001976656813862182,Aug
Slope of a secant line example 2 | Taking derivatives | Differential Calculus | Khan Academy,2013-08-02,210387,53,1,2013,0.00025191670588011616,4.753145393964456e-06,0.00025666985127408064,0.0018427371372819047,0.00011210270729028255,0.0019548398445721872,Aug
Slope of a secant line example 1 | Taking derivatives | Differential Calculus | Khan Academy,2013-08-02,278358,153,5,2013,0.0005496518871381459,1.796247997183483e-05,0.0005676143671099807,0.001841835870234452,0.00011146921324968192,0.001953305083484134,Aug
Figuring out how much pizza is left | Fractions | 4th grade | Khan Academy,2013-08-02,388404,282,0,2013,0.0007260481354465968,0.0,0.0007260481354465968,0.00179523959556028,0.00010681503405155284,0.0019020546296118327,Aug
Introduction to exponents | Pre-Algebra | Khan Academy,2013-08-02,1160307,1619,135,2013,0.0013953203764176204,0.0001163485181077077,0.0015116688945253282,0.0018142947543826479,0.00010626807813333878,0.0019205628325159867,Aug
Raising a number to the 0 and 1st power | Pre-Algebra | Khan Academy,2013-08-02,685914,429,48,2013,0.0006254428397729162,6.997961843613047e-05,0.0006954224582090466,0.0018229666943924722,0.00010786074478208273,0.001930827439174555,Aug
